rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,elevation,slope,aspect,landslide,sample_source,data_type,State,Latitude,Longitude,event_date
9.4,23.7,40.9,0.385479,821.0,36.376,306.0048,1,GSI_field_inventory,observed_landslide,Mizoram,23.53333333,92.69722222,
1.2,166.5,218.2,0.476836,470.0,24.0542,322.8404,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.897316,90.953837,2025-05-31
21.7,73.4,91.9,0.460333,75.0,3.5461,58.5436,0,spatial_background_sample,spatial_background_reference,Tripura,23.417762,91.536647,2018-05-18
16.2,80.9,102.8,0.39176,81.0,14.4256,235.5464,0,spatial_background_sample,spatial_background_reference,Tripura,23.824769,91.716361,2018-05-18
0.0,0.0,0.1,0.403007,647.0,20.6035,130.1775,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.751566,90.924348,2023-04-13
34.7,80.2,97.7,0.487167,81.0,4.9578,235.9991,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.923739,90.797145,2009-07-01
51.0,84.3,152.9,0.425811,3356.0,22.9553,94.3789,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.28323,96.328649,2016-07-17
0.0,29.5,139.8,0.492872,49.0,7.6832,233.1812,0,spatial_background_sample,spatial_background_reference,Assam,26.060799,90.985625,2016-05-22
85.5,142.7,205.6,0.377844,936.0,22.9939,255.0785,1,GSI_field_inventory,observed_landslide,Mizoram,23.382175,92.843876,
27.1,41.9,82.2,0.42507,2974.0,38.4744,46.2284,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.133794,94.416239,2016-07-17
91.1,163.4,205.6,0.485955,67.0,1.3897,311.7989,0,spatial_background_sample,spatial_background_reference,Assam,26.610781,91.616033,2010-06-03
11.1,49.8,130.6,0.426168,1688.0,28.7527,193.4656,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.638367,93.996098,2016-07-16
20.0,156.4,197.7,0.371513,83.0,6.1617,138.4933,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.307859,89.917452,2025-05-31
2.5,15.0,30.6,0.48514,35.0,10.836,312.5166,0,spatial_background_sample,spatial_background_reference,Tripura,23.528142,91.381619,2009-07-10
1.2,24.0,184.4,0.418271,95.0,3.1112,90.0,0,spatial_background_sample,spatial_background_reference,Assam,26.815412,92.580353,2016-05-22
5.0,14.9,34.7,0.400799,94.0,4.1354,282.923,0,spatial_background_sample,spatial_background_reference,Tripura,23.392035,91.776569,2009-07-10
44.6,124.3,183.2,0.421171,126.0,6.1727,41.6223,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.795082,90.202164,2025-05-30
16.8,69.0,88.9,0.374821,51.0,3.8353,344.7497,0,spatial_background_sample,spatial_background_reference,Tripura,23.512999,91.735875,2018-05-18
25.1,124.1,213.2,0.420656,378.0,24.6464,188.9272,1,GSI_field_inventory,observed_landslide,Mizoram,24.57151389,93.141725,
12.6,35.1,51.4,0.421949,2950.0,35.8694,169.7214,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.683467,96.329453,2016-04-22
35.5,106.4,145.8,0.418472,2073.0,19.1624,201.4679,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.128177,92.050579,2016-04-22
87.5,167.6,271.6,0.436646,605.0,28.9955,28.9215,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.184162,92.562905,2020-05-26
11.0,26.3,71.4,0.407969,568.0,40.7688,111.4753,1,GSI_field_inventory,observed_landslide,Mizoram,23.36966389,93.04609444,
2.8,45.4,68.6,0.448098,774.0,5.0475,336.2563,0,spatial_background_sample,spatial_background_reference,Manipur,24.585531,93.974292,2007-08-28
14.1,59.2,80.9,0.387522,120.0,7.2788,75.3336,0,spatial_background_sample,spatial_background_reference,Tripura,23.649531,91.76784,2018-05-18
34.7,206.4,413.4,0.458246,96.0,1.3952,131.5987,0,spatial_background_sample,spatial_background_reference,Assam,27.401689,94.454943,2022-05-15
74.4,175.7,213.8,0.486345,395.0,7.2002,262.6464,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.394521,90.498936,2019-06-27
3.6,11.7,30.5,0.211771,234.0,4.1451,90.0,0,spatial_background_sample,spatial_background_reference,Assam,26.816986,90.278681,2010-04-02
17.0,43.3,74.6,0.468231,51.0,4.4262,245.3053,0,spatial_background_sample,spatial_background_reference,Tripura,23.121475,91.367109,2009-07-10
6.3,13.1,32.9,0.480016,32.0,4.041,90.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.717545,91.271526,2009-07-10
33.9,86.2,104.5,0.46986,37.0,2.2232,114.6145,0,spatial_background_sample,spatial_background_reference,Tripura,23.611173,91.515713,2018-05-18
23.9,148.2,194.0,0.401946,26.0,4.2117,257.316,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.806604,89.959169,2025-05-31
32.3,193.2,214.1,0.491957,156.0,2.1263,150.5764,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.56311,95.905905,2016-07-16
15.3,22.1,24.9,0.47583,305.0,10.3223,79.7724,0,spatial_background_sample,spatial_background_reference,Nagaland,25.560708,93.424881,2023-09-08
0.3,9.6,159.0,0.469435,472.0,17.4694,214.7078,0,spatial_background_sample,spatial_background_reference,Nagaland,25.530943,93.558311,2024-06-01
20.7,67.8,93.3,0.353033,4999.0,12.7954,4.6148,0,spatial_background_sample,spatial_background_reference,Sikkim,27.759818,88.256257,2014-06-24
10.1,19.3,26.2,0.405716,1461.0,16.2298,43.7694,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.956337,93.785673,2016-04-22
36.1,62.5,122.1,0.425999,4258.0,24.4702,230.2426,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.582853,96.219083,2016-07-17
20.1,65.8,80.2,0.372754,93.0,5.6314,190.2907,0,spatial_background_sample,spatial_background_reference,Tripura,23.370962,91.713445,2018-05-18
24.9,67.5,98.0,0.478406,789.0,28.7725,19.3816,1,GSI_field_inventory,observed_landslide,Arunachal Pradesh,27.339267,93.802581,
13.1,25.1,43.8,0.476217,35.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.1929,91.043187,2010-06-16
4.0,28.4,48.7,0.319731,5820.0,2.0962,270.0,0,spatial_background_sample,spatial_background_reference,Sikkim,27.927074,88.811099,2021-08-27
2.7,12.2,20.0,0.395037,165.0,14.0776,39.3064,0,spatial_background_sample,spatial_background_reference,Tripura,23.635976,91.724232,2009-07-10
19.2,63.0,78.6,0.444159,204.0,6.2997,107.034,0,spatial_background_sample,spatial_background_reference,Tripura,23.199783,91.754076,2018-05-18
10.2,84.3,112.7,0.49943,662.0,15.2438,259.7465,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.248896,92.557357,2013-08-06
31.5,73.2,96.4,0.485717,100.0,12.0596,24.7395,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.276567,90.191579,2019-06-27
17.9,43.7,121.8,0.425414,2103.0,28.3123,304.7699,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.725427,94.580213,2016-07-16
4.8,15.9,31.7,0.484531,42.0,3.4304,215.9782,0,spatial_background_sample,spatial_background_reference,Tripura,23.318136,91.519956,2009-07-10
5.4,32.8,74.3,0.421222,54.0,1.388,131.8639,0,spatial_background_sample,spatial_background_reference,Assam,26.348491,90.025317,2018-08-31
10.0,74.2,90.3,0.411153,125.0,12.793,4.4737,0,spatial_background_sample,spatial_background_reference,Tripura,24.08472,91.769471,2018-05-18
12.2,55.6,130.9,0.449787,169.0,19.3401,313.7131,0,spatial_background_sample,spatial_background_reference,Nagaland,26.833596,94.872399,2024-06-01
20.2,38.6,225.1,0.492935,69.0,2.071,270.0,0,spatial_background_sample,spatial_background_reference,Assam,26.582675,90.381266,2014-06-27
3.6,35.0,94.5,0.346576,1461.0,22.386,94.5032,0,spatial_background_sample,spatial_background_reference,Manipur,25.079452,94.743811,2018-05-03
13.2,40.7,120.0,0.455688,451.0,27.6762,143.367,1,GSI_field_inventory,observed_landslide,Assam,25.14872222,93.03191667,
0.0,0.0,1.1,0.376266,4982.0,32.3534,247.488,0,spatial_background_sample,spatial_background_reference,Sikkim,27.849531,88.498705,2022-11-20
6.2,198.3,260.7,0.498771,1138.0,30.1156,12.6622,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.100728,95.882147,2016-07-17
23.7,33.4,68.9,0.425714,3474.0,21.8997,118.8608,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.233646,96.198783,2016-07-17
1.9,12.3,24.2,0.402751,129.0,16.1068,162.163,0,spatial_background_sample,spatial_background_reference,Tripura,23.9301,91.520136,2009-07-10
51.0,84.3,152.9,0.426226,2487.0,8.6355,57.8354,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.307084,96.33401,2016-07-17
10.1,21.0,47.9,0.466827,111.0,6.5371,8.9788,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.294255,90.23827,2025-05-28
25.8,41.3,84.3,0.42674,4231.0,28.0985,358.0175,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.905996,96.22574,2016-07-17
18.9,48.8,93.7,0.489196,309.0,8.2504,131.9967,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.802541,90.835252,2025-07-02
18.5,38.5,79.0,0.416179,116.0,11.177,90.0,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.818055,90.17644,2009-06-29
4.2,50.2,67.3,0.487146,1057.0,21.1787,330.1062,1,GSI_field_inventory,observed_landslide,Meghalaya,25.68625,91.118358,
5.7,17.2,48.0,0.414923,4697.0,26.6494,78.8532,0,spatial_background_sample,spatial_background_reference,Sikkim,27.541052,88.114843,2022-08-25
19.3,39.1,68.4,0.47807,24.0,2.1076,151.4922,0,spatial_background_sample,spatial_background_reference,Tripura,22.987996,91.645127,2009-07-10
21.6,38.8,85.1,0.426768,4525.0,28.0693,346.0026,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.654615,96.46905,2016-07-17
5.7,15.6,38.0,0.452808,46.0,10.8069,139.6739,0,spatial_background_sample,spatial_background_reference,Tripura,23.612012,91.221009,2009-07-10
33.8,67.0,89.7,0.438436,28.0,4.7695,39.1782,0,spatial_background_sample,spatial_background_reference,Tripura,23.029092,91.557939,2018-05-18
2.5,15.0,30.6,0.408042,88.0,12.2395,296.5661,0,spatial_background_sample,spatial_background_reference,Tripura,23.550406,91.610012,2009-07-10
12.0,72.0,91.0,0.409281,207.0,21.5028,317.6272,0,spatial_background_sample,spatial_background_reference,Tripura,24.008129,91.764483,2018-05-18
35.4,71.6,90.2,0.444283,30.0,4.8823,124.6033,0,spatial_background_sample,spatial_background_reference,Tripura,23.085835,91.626566,2018-05-18
168.5,229.5,325.6,0.367979,744.0,30.2739,233.8937,1,GSI_field_inventory,observed_landslide,Mizoram,23.341022,92.776761,
42.5,100.3,170.4,0.426598,3466.0,17.1423,308.9815,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.754667,95.091857,2016-07-17
12.4,67.6,89.6,0.408757,49.0,4.1146,312.4022,0,spatial_background_sample,spatial_background_reference,Tripura,24.049111,91.66315,2018-05-18
1.9,12.3,24.2,0.401341,38.0,1.3736,132.4045,0,spatial_background_sample,spatial_background_reference,Tripura,24.038825,91.585407,2009-07-10
3.0,105.8,214.3,0.455583,732.0,27.2772,146.2985,1,GSI_field_inventory,observed_landslide,Assam,25.14041667,93.02038889,
4.2,8.5,12.6,0.392342,160.0,18.9125,124.4944,0,spatial_background_sample,spatial_background_reference,Tripura,23.625592,91.906906,2009-07-10
26.4,59.8,149.4,0.425491,2041.0,12.6837,234.9168,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.60204,94.102994,2016-07-17
13.9,60.8,122.6,0.424682,2647.0,36.5399,200.2375,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.978859,96.927024,2016-07-17
27.0,57.9,151.3,0.426327,4333.0,19.6058,182.9319,0,spatial_background_sample,spatial_background_reference,Sikkim,27.440246,88.091195,2012-06-22
7.0,11.4,27.4,0.406198,5298.0,14.2185,16.8192,0,spatial_background_sample,spatial_background_reference,Sikkim,28.093965,88.648197,2025-09-11
6.5,96.0,137.4,0.426442,4167.0,25.391,215.154,0,spatial_background_sample,spatial_background_reference,Sikkim,27.438643,88.118284,2012-07-17
34.1,87.7,151.1,0.42647,4040.0,22.475,56.8254,0,spatial_background_sample,spatial_background_reference,Sikkim,27.472747,88.744116,2014-07-08
10.6,27.8,42.0,0.425265,4106.0,35.4094,347.9678,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,29.206729,94.461911,2016-04-22
12.4,126.1,190.6,0.490585,76.0,1.3915,311.7321,0,spatial_background_sample,spatial_background_reference,Assam,26.877955,94.038401,2020-07-12
10.1,14.6,43.7,0.410327,5442.0,27.7189,282.44,0,spatial_background_sample,spatial_background_reference,Sikkim,28.068757,88.573019,2012-06-22
47.1,100.0,258.3,0.427124,2443.0,45.1308,42.2333,0,spatial_background_sample,spatial_background_reference,Sikkim,27.620569,88.338783,2022-06-15
0.0,2.3,3.5,0.363991,6672.0,44.6948,229.178,0,spatial_background_sample,spatial_background_reference,Sikkim,27.693857,88.176439,2022-08-25
7.6,9.3,30.2,0.358443,6264.0,16.331,90.0,0,spatial_background_sample,spatial_background_reference,Sikkim,27.998591,88.668755,2012-06-22
3.9,38.9,168.7,0.425854,806.0,20.8835,259.6116,1,GSI_field_inventory,observed_landslide,Mizoram,23.5625,92.70777778,
5.8,24.4,49.8,0.489187,537.0,19.2379,38.0311,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.51408,90.463379,2007-09-15
29.0,120.6,174.4,0.468435,88.0,2.7772,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.907529,94.427982,2022-05-13
2.2,83.5,120.9,0.424804,2167.0,24.3981,108.7137,0,spatial_background_sample,spatial_background_reference,Manipur,25.400729,93.892176,2018-08-02
22.9,54.1,75.1,0.419958,670.0,7.0637,161.2861,1,GSI_field_inventory,observed_landslide,Mizoram,23.631219,93.118033,
1.5,11.3,28.0,0.400847,241.0,11.9118,175.1908,0,spatial_background_sample,spatial_background_reference,Tripura,23.894801,91.764173,2009-07-10
4.6,29.3,57.6,0.307738,5037.0,25.2763,221.1175,0,spatial_background_sample,spatial_background_reference,Sikkim,27.717962,88.41266,2021-08-27
5.6,39.5,68.0,0.402259,5244.0,39.3428,299.5467,0,spatial_background_sample,spatial_background_reference,Sikkim,27.83622,88.668036,2021-08-27
23.7,40.6,134.7,0.423432,599.0,37.0034,256.349,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.974857,94.445033,2016-07-17
0.3,0.3,2.7,0.346862,5234.0,19.7965,351.2154,0,spatial_background_sample,spatial_background_reference,Sikkim,28.063532,88.729727,2021-05-18
0.4,4.5,101.8,0.287649,150.0,2.1224,150.7643,0,spatial_background_sample,spatial_background_reference,Assam,26.704473,90.24984,2016-05-22
0.8,21.2,67.0,0.395844,595.0,30.2762,306.1025,1,GSI_field_inventory,observed_landslide,Mizoram,23.35958611,93.04477222,
47.1,84.1,288.4,0.495348,82.0,1.0373,270.0,0,spatial_background_sample,spatial_background_reference,Assam,26.747191,93.872611,2024-07-05
10.9,29.2,84.4,0.416356,80.0,11.9647,274.3761,0,spatial_background_sample,spatial_background_reference,Mizoram,23.319423,92.382968,2024-08-13
69.1,138.8,190.5,0.377844,1273.0,30.8044,176.184,1,GSI_field_inventory,observed_landslide,Mizoram,23.37972222,92.75166667,
16.2,39.4,57.9,0.415229,1966.0,22.2003,71.5199,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.681867,94.304109,2016-04-22
53.1,87.7,114.3,0.425385,14.0,3.4282,35.9264,0,spatial_background_sample,spatial_background_reference,Tripura,23.06343,91.399226,2018-05-18
28.1,56.6,124.2,0.47996,158.0,1.3993,131.4477,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.981406,95.673946,2016-07-17
76.3,128.6,228.4,0.426757,1296.0,34.372,265.9332,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.731127,94.629787,2016-07-17
16.0,86.8,125.9,0.406455,1949.0,23.9324,43.2256,0,spatial_background_sample,spatial_background_reference,Manipur,25.264179,93.816842,2018-06-06
41.1,111.6,151.4,0.423408,1377.0,37.7792,343.6626,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.133669,93.301832,2016-04-22
11.3,64.2,85.1,0.403155,68.0,3.1753,286.9457,0,spatial_background_sample,spatial_background_reference,Tripura,23.924168,91.676914,2018-05-18
8.6,60.8,75.4,0.408757,241.0,3.4367,36.1216,0,spatial_background_sample,spatial_background_reference,Tripura,24.005761,91.749861,2018-05-18
8.0,13.8,29.1,0.364376,770.0,4.122,47.6926,0,spatial_background_sample,spatial_background_reference,Manipur,24.471901,93.952671,2018-05-03
39.8,134.1,183.6,0.424101,3395.0,33.8396,80.2805,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.250595,96.215527,2016-04-22
67.2,187.2,240.1,0.486321,356.0,29.5375,235.1995,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.372478,90.504088,2009-07-01
6.7,66.4,92.7,0.320472,5603.0,32.786,323.4484,0,spatial_background_sample,spatial_background_reference,Sikkim,27.723343,88.261714,2014-07-01
121.0,150.3,267.4,0.485774,45.0,3.0964,90.0,0,spatial_background_sample,spatial_background_reference,Assam,26.266327,91.219977,2017-06-16
0.5,0.6,10.7,0.31275,5303.0,10.3197,224.7315,0,spatial_background_sample,spatial_background_reference,Sikkim,27.964285,88.727281,2021-05-18
10.6,22.9,30.0,0.399685,4736.0,14.7554,123.5413,0,spatial_background_sample,spatial_background_reference,Sikkim,27.884,88.83178,2023-10-04
1.6,28.4,83.4,0.455546,265.0,8.2211,83.5741,0,spatial_background_sample,spatial_background_reference,Assam,25.71001,93.395471,2014-06-27
15.9,87.0,113.5,0.399568,86.0,1.0133,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.908982,91.493751,2018-05-18
2.2,52.5,191.0,0.491302,68.0,1.8523,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.439612,92.84478,2016-05-22
12.3,15.8,36.4,0.318149,4952.0,35.7849,326.0977,0,spatial_background_sample,spatial_background_reference,Sikkim,27.776204,88.360505,2022-06-15
46.4,140.8,240.6,0.438994,1303.0,18.0799,317.9831,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.381694,92.553704,2016-07-16
17.6,91.5,113.9,0.472937,57.0,7.6006,31.9799,0,spatial_background_sample,spatial_background_reference,Tripura,23.767158,91.435016,2018-05-18
62.6,183.5,283.5,0.49367,998.0,37.1173,219.7181,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.471665,90.435976,2022-06-17
0.3,1.2,21.0,0.32444,5624.0,28.9958,286.9632,0,spatial_background_sample,spatial_background_reference,Sikkim,27.799513,88.316017,2022-10-10
4.1,15.7,40.6,0.402234,109.0,6.8845,36.5317,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.854091,90.184063,2025-05-28
35.3,63.1,115.7,0.474729,581.0,17.0167,222.2261,1,GSI_field_inventory,observed_landslide,Assam,25.16579,93.00948,
54.9,118.1,157.5,0.379844,910.0,21.8346,179.3688,1,GSI_field_inventory,observed_landslide,Mizoram,23.53555556,92.72333333,
25.9,80.3,105.2,0.410626,30.0,2.7772,0.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.549438,91.642907,2018-05-18
0.8,16.5,60.2,0.452135,133.0,4.8312,139.9282,0,spatial_background_sample,spatial_background_reference,Assam,26.931909,94.867382,2024-05-24
