sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule,rainfall_24h,rainfall_3d,rainfall_7d,rainfall_source,rainfall_source_type,rainfall_status,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,soil_moisture,soil_moisture_source,soil_moisture_source_type,soil_moisture_status
BG-05971,Assam,25.680824,92.844349,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E092,204.0,8.8782,223.564,SRTM 1 arc-second DEM,DEM-derived,True,2017-07-04,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,39.7,73.1,138.4,Open-Meteo historical weather,reanalysis,available,0.480292,0.487958,0.498375,0.513202,0.494957,Open-Meteo ERA5-Land,reanalysis,available
BG-05972,Meghalaya,25.714966,90.586599,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,239.0,13.9525,192.5158,SRTM 1 arc-second DEM,DEM-derived,True,2019-07-07,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,33.9,42.2,61.3,Open-Meteo historical weather,reanalysis,available,0.461565,0.464869,0.49625,0.506315,0.48225,Open-Meteo ERA5-Land,reanalysis,available
BG-05973,Meghalaya,25.965281,90.481207,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,86.0,17.1333,54.7625,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,26.0,59.6,262.2,Open-Meteo historical weather,reanalysis,available,0.463988,0.466018,0.456196,0.482196,0.4671,Open-Meteo ERA5-Land,reanalysis,available
BG-05974,Sikkim,27.619539,88.325659,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,2931.0,44.8557,225.6688,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,41.4,87.7,178.8,Open-Meteo historical weather,reanalysis,available,0.425696,0.425708,0.422994,0.428268,0.425667,Open-Meteo ERA5-Land,reanalysis,available
BG-05975,Manipur,25.308867,93.892046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,2017.0,45.6381,304.7002,SRTM 1 arc-second DEM,DEM-derived,True,2018-06-06,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,16.0,86.8,125.9,Open-Meteo historical weather,reanalysis,available,0.417786,0.418548,0.412054,0.394708,0.410774,Open-Meteo ERA5-Land,reanalysis,available
BG-05976,Meghalaya,25.408834,90.477224,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,415.0,9.8138,124.1157,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,67.5,165.8,207.1,Open-Meteo historical weather,reanalysis,available,0.463625,0.478202,0.501786,0.462827,0.47661,Open-Meteo ERA5-Land,reanalysis,available
BG-05977,Sikkim,27.548131,88.383474,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3005.0,27.5672,163.7716,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,70.1,205.4,347.1,Open-Meteo historical weather,reanalysis,available,0.42853,0.428744,0.42747,0.429673,0.428604,Open-Meteo ERA5-Land,reanalysis,available
BG-05978,Arunachal Pradesh,27.898079,93.617153,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E093,1488.0,28.6131,140.4138,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,30.2,60.9,166.5,Open-Meteo historical weather,reanalysis,available,0.424821,0.425381,0.424696,0.428631,0.425882,Open-Meteo ERA5-Land,reanalysis,available
BG-05979,Mizoram,23.017405,92.41107,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E092,205.0,18.378,64.0217,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-02,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,12.8,109.4,187.5,Open-Meteo historical weather,reanalysis,available,0.419083,0.418208,0.40297,0.310518,0.387695,Open-Meteo ERA5-Land,reanalysis,available
BG-05980,Meghalaya,25.264723,90.519663,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,134.0,14.4934,20.2334,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,59.6,179.0,218.4,Open-Meteo historical weather,reanalysis,available,0.470012,0.481208,0.502006,0.448506,0.475433,Open-Meteo ERA5-Land,reanalysis,available
BG-05981,Tripura,23.575335,91.85589,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,135.0,11.5742,50.8304,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,5.0,14.9,34.7,Open-Meteo historical weather,reanalysis,available,0.407887,0.409196,0.408667,0.343619,0.392342,Open-Meteo ERA5-Land,reanalysis,available
BG-05982,Arunachal Pradesh,28.451481,96.300033,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3399.0,32.4236,125.8375,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,36.1,62.5,122.1,Open-Meteo historical weather,reanalysis,available,0.424208,0.424821,0.426107,0.427304,0.42561,Open-Meteo ERA5-Land,reanalysis,available
BG-05983,Tripura,23.928351,91.836499,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,70.0,2.111,151.3207,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.5,11.3,28.0,Open-Meteo historical weather,reanalysis,available,0.40572,0.408167,0.411613,0.377887,0.400847,Open-Meteo ERA5-Land,reanalysis,available
BG-05984,Tripura,23.834599,91.783859,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,97.0,5.5227,213.2625,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.7,12.2,20.0,Open-Meteo historical weather,reanalysis,available,0.402774,0.404411,0.408357,0.354565,0.392527,Open-Meteo ERA5-Land,reanalysis,available
BG-05985,Sikkim,27.833545,88.836942,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4748.0,28.1272,134.084,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,8.3,63.3,135.3,Open-Meteo historical weather,reanalysis,available,0.428179,0.428292,0.427417,0.429524,0.428353,Open-Meteo ERA5-Land,reanalysis,available
BG-05986,Tripura,23.617159,91.258498,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,30.0,5.0414,203.5844,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,19.0,77.5,102.3,Open-Meteo historical weather,reanalysis,available,0.475714,0.48694,0.488774,0.435387,0.471704,Open-Meteo ERA5-Land,reanalysis,available
BG-05987,Assam,26.535796,93.996556,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E093,103.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2014-06-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.6,12.8,98.6,Open-Meteo historical weather,reanalysis,available,0.481726,0.482601,0.496179,0.497595,0.489525,Open-Meteo ERA5-Land,reanalysis,available
BG-05988,Sikkim,27.880562,88.860627,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5382.0,11.8051,148.322,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,7.6,9.3,30.2,Open-Meteo historical weather,reanalysis,available,0.409101,0.396036,0.366821,0.356732,0.382173,Open-Meteo ERA5-Land,reanalysis,available
BG-05989,Tripura,23.10318,91.569703,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,103.0,5.631,10.2705,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,17.1,41.0,72.6,Open-Meteo historical weather,reanalysis,available,0.48656,0.493214,0.500458,0.447786,0.482004,Open-Meteo ERA5-Land,reanalysis,available
BG-05990,Sikkim,28.063828,88.763335,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E088,5359.0,7.5355,75.8494,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.5,6.8,11.0,Open-Meteo historical weather,reanalysis,available,0.377542,0.381274,0.394899,0.414315,0.392007,Open-Meteo ERA5-Land,reanalysis,available
BG-05991,Tripura,23.182533,91.583012,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,44.0,4.4279,245.3152,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,4.8,15.9,31.7,Open-Meteo historical weather,reanalysis,available,0.486024,0.496619,0.501714,0.446286,0.482661,Open-Meteo ERA5-Land,reanalysis,available
BG-05992,Tripura,23.607262,91.754918,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,148.0,13.1961,101.9397,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,5.0,14.9,34.7,Open-Meteo historical weather,reanalysis,available,0.408905,0.410446,0.410673,0.357869,0.396973,Open-Meteo ERA5-Land,reanalysis,available
BG-05993,Sikkim,27.864998,88.332626,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4693.0,9.2512,153.3097,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-29,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,3.8,4.8,28.6,Open-Meteo historical weather,reanalysis,available,0.378018,0.368411,0.402774,0.35897,0.377043,Open-Meteo ERA5-Land,reanalysis,available
BG-05994,Sikkim,27.522751,88.362267,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4215.0,36.2709,276.3256,SRTM 1 arc-second DEM,DEM-derived,True,2014-06-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,44.3,156.7,217.4,Open-Meteo historical weather,reanalysis,available,0.429327,0.431024,0.422929,0.436327,0.429902,Open-Meteo ERA5-Land,reanalysis,available
BG-05995,Sikkim,27.987795,88.635769,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,6574.0,39.1076,211.2043,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,5.6,9.9,28.6,Open-Meteo historical weather,reanalysis,available,0.407702,0.406857,0.406714,0.419667,0.410235,Open-Meteo ERA5-Land,reanalysis,available
BG-05996,Nagaland,25.732078,93.634942,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,197.0,2.7772,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2025-07-07,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,13.8,63.7,161.0,Open-Meteo historical weather,reanalysis,available,0.475732,0.480048,0.51081,0.468101,0.483673,Open-Meteo ERA5-Land,reanalysis,available
BG-05997,Assam,26.552638,90.656915,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,57.0,3.104,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-08-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,9.3,40.0,93.7,Open-Meteo historical weather,reanalysis,available,0.481113,0.487952,0.476512,0.507399,0.488244,Open-Meteo ERA5-Land,reanalysis,available
BG-05998,Meghalaya,25.293999,90.501817,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,96.0,15.7271,210.5358,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,3.5,29.4,224.8,Open-Meteo historical weather,reanalysis,available,0.478518,0.472488,0.46406,0.509804,0.481217,Open-Meteo ERA5-Land,reanalysis,available
BG-05999,Arunachal Pradesh,28.503116,94.411769,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1208.0,31.9653,242.1985,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,35.6,61.1,139.8,Open-Meteo historical weather,reanalysis,available,0.422673,0.422994,0.422857,0.428244,0.424192,Open-Meteo ERA5-Land,reanalysis,available
BG-06000,Assam,26.653619,90.33464,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,95.0,6.1927,41.8324,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,85.0,107.2,189.4,Open-Meteo historical weather,reanalysis,available,0.463488,0.457095,0.489304,0.464238,0.468531,Open-Meteo ERA5-Land,reanalysis,available
BG-06001,Arunachal Pradesh,28.19121,94.352623,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2844.0,39.1233,39.1655,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,27.7,42.9,133.3,Open-Meteo historical weather,reanalysis,available,0.423476,0.423851,0.423399,0.428417,0.424786,Open-Meteo ERA5-Land,reanalysis,available
BG-06002,Meghalaya,25.860662,90.808113,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,120.0,9.8388,55.9849,SRTM 1 arc-second DEM,DEM-derived,True,2023-08-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.4,39.9,95.0,Open-Meteo historical weather,reanalysis,available,0.486982,0.491,0.484685,0.515512,0.494545,Open-Meteo ERA5-Land,reanalysis,available
BG-06003,Sikkim,27.996437,88.763081,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5179.0,3.1445,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2014-08-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,4.3,8.5,63.6,Open-Meteo historical weather,reanalysis,available,0.344333,0.331446,0.218798,0.362476,0.314263,Open-Meteo ERA5-Land,reanalysis,available
BG-06004,Tripura,23.66412,91.911484,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,146.0,4.1079,47.513,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,11.5,47.1,63.1,Open-Meteo historical weather,reanalysis,available,0.410649,0.406214,0.363464,0.327917,0.377061,Open-Meteo ERA5-Land,reanalysis,available
BG-06005,Manipur,25.407916,93.824366,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,1169.0,31.5492,277.5666,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,14.8,125.5,213.8,Open-Meteo historical weather,reanalysis,available,0.42397,0.425173,0.42628,0.424905,0.425082,Open-Meteo ERA5-Land,reanalysis,available
BG-06006,Manipur,24.610017,94.011678,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E094,776.0,2.9576,200.1348,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.8,45.4,68.6,Open-Meteo historical weather,reanalysis,available,0.443964,0.443911,0.45578,0.448738,0.448098,Open-Meteo ERA5-Land,reanalysis,available
BG-06007,Meghalaya,25.673349,90.713361,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,383.0,8.0405,117.2492,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,46.7,130.7,174.9,Open-Meteo historical weather,reanalysis,available,0.482304,0.488054,0.490125,0.508887,0.492342,Open-Meteo ERA5-Land,reanalysis,available
BG-06008,Assam,26.729071,90.236379,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,147.0,4.1419,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,0.4,4.5,101.8,Open-Meteo historical weather,reanalysis,available,0.318929,0.323226,0.294613,0.213827,0.287649,Open-Meteo ERA5-Land,reanalysis,available
BG-06009,Arunachal Pradesh,28.142734,94.600221,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,926.0,28.4341,128.8375,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,29.7,46.0,151.6,Open-Meteo historical weather,reanalysis,available,0.421393,0.421738,0.423625,0.427208,0.423491,Open-Meteo ERA5-Land,reanalysis,available
BG-06010,Tripura,23.719856,91.241504,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,13.0,4.1452,77.1082,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,6.3,13.1,32.9,Open-Meteo historical weather,reanalysis,available,0.44119,0.444006,0.468262,0.431345,0.446201,Open-Meteo ERA5-Land,reanalysis,available
BG-06011,Sikkim,27.581831,88.1012,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5177.0,49.0617,342.5031,SRTM 1 arc-second DEM,DEM-derived,True,2012-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,1.4,42.5,74.5,Open-Meteo historical weather,reanalysis,available,0.38078,0.369006,0.243286,0.422238,0.353827,Open-Meteo ERA5-Land,reanalysis,available
BG-06012,Meghalaya,25.324587,90.145187,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,80.0,12.0099,112.336,SRTM 1 arc-second DEM,DEM-derived,True,2007-07-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,49.6,115.7,144.0,Open-Meteo historical weather,reanalysis,available,0.437565,0.436905,0.389018,0.446006,0.427374,Open-Meteo ERA5-Land,reanalysis,available
BG-06013,Tripura,23.66684,91.56295,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,130.0,14.5375,356.0962,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state,2.3,10.6,25.0,Open-Meteo historical weather,reanalysis,available,0.407083,0.40925,0.410595,0.360298,0.396807,Open-Meteo ERA5-Land,reanalysis,available
