sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule
BG-05691,Sikkim,27.790636,88.735546,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4551.0,20.5059,61.6033,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05692,Assam,26.333938,91.624275,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,57.0,3.4598,143.3558,SRTM 1 arc-second DEM,DEM-derived,True,2014-06-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05693,Tripura,24.286033,92.157589,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E092,54.0,2.0319,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05694,Tripura,23.918886,91.814096,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,117.0,4.2163,28.6775,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05695,Assam,26.396582,92.12773,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,56.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05696,Assam,26.802523,92.81975,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,85.0,4.1446,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2020-06-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05697,Sikkim,27.897777,88.442531,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5204.0,63.3394,172.0799,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05698,Arunachal Pradesh,27.421334,92.437965,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,2478.0,22.9744,172.5937,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05699,Sikkim,27.909411,88.174247,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5329.0,9.4935,241.0879,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05700,Sikkim,27.424514,88.142774,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3469.0,37.6946,304.4008,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05701,Sikkim,27.913661,88.297865,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5396.0,24.1411,54.7426,SRTM 1 arc-second DEM,DEM-derived,True,2012-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05702,Tripura,23.555875,91.391682,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,26.0,2.0205,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05703,Nagaland,26.804422,94.805514,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,116.0,4.5371,114.05,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05704,Assam,26.657496,93.967,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E093,95.0,3.4632,143.2786,SRTM 1 arc-second DEM,DEM-derived,True,2014-06-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05705,Manipur,24.536009,94.042414,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E094,815.0,17.9316,261.3787,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05706,Assam,26.414053,92.316803,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E092,56.0,2.2657,114.1229,SRTM 1 arc-second DEM,DEM-derived,True,2010-06-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05707,Arunachal Pradesh,28.911103,95.057437,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,1338.0,21.8522,118.9367,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05708,Tripura,23.606092,91.841258,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,123.0,1.0109,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05709,Sikkim,27.919592,88.718156,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4769.0,13.7212,337.992,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05710,Arunachal Pradesh,28.316918,94.362085,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2377.0,27.0034,349.6177,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05711,Assam,26.515711,91.542613,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,64.0,1.0352,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05712,Tripura,23.512862,91.439087,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,21.0,2.7772,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05713,Sikkim,27.529108,88.282839,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4561.0,30.928,213.2161,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05714,Assam,26.868305,94.709386,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,99.0,2.9644,20.4893,SRTM 1 arc-second DEM,DEM-derived,True,2018-06-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05715,Tripura,23.117463,91.789569,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,114.0,20.7044,102.3515,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05716,Sikkim,27.562561,88.363486,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,2957.0,56.129,295.0426,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05717,Arunachal Pradesh,27.704609,96.223063,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,258.0,5.0116,56.4152,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05718,Sikkim,27.886987,88.838357,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4729.0,2.7772,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05719,Tripura,23.678577,91.374864,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,40.0,5.6318,169.6858,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05720,Tripura,24.45423,92.21187,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E092,32.0,1.376,132.3114,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05721,Meghalaya,25.753142,90.287599,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,275.0,14.8073,137.224,SRTM 1 arc-second DEM,DEM-derived,True,2014-09-23,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05722,Assam,27.18071,94.530071,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,95.0,5.193,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2020-06-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05723,Sikkim,27.914916,88.629817,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4931.0,4.7386,192.7532,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05724,Tripura,23.726498,91.346549,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,44.0,7.2827,255.3418,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05725,Arunachal Pradesh,27.46751,93.715171,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E093,828.0,24.6861,317.6235,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05726,Tripura,23.80433,91.720461,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,136.0,10.5538,58.6188,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05727,Tripura,23.519203,91.443241,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,22.0,2.1095,28.6036,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05728,Nagaland,26.457386,94.193065,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,196.0,8.9956,294.1149,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05729,Sikkim,27.623568,88.133899,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5986.0,60.8091,246.5796,SRTM 1 arc-second DEM,DEM-derived,True,2012-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05730,Assam,26.507654,90.943355,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,49.0,1.0352,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05731,Manipur,24.642481,93.956542,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,777.0,2.9577,339.8604,SRTM 1 arc-second DEM,DEM-derived,True,2008-06-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05732,Sikkim,27.930353,88.206926,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5432.0,5.5792,48.5388,SRTM 1 arc-second DEM,DEM-derived,True,2022-10-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05733,Meghalaya,25.726132,92.35173,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E092,802.0,12.2023,138.3942,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05734,Meghalaya,25.483243,90.458569,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,795.0,29.1361,196.8106,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05735,Assam,27.790114,95.411025,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E095,121.0,2.0935,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05736,Assam,26.760312,93.204059,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E093,90.0,4.2395,29.2477,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05737,Arunachal Pradesh,27.268073,92.843331,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,1094.0,24.6926,119.4945,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05738,Arunachal Pradesh,28.225265,94.032918,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1669.0,40.9107,206.4063,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05739,Assam,26.708579,94.421271,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,113.0,1.3904,131.7745,SRTM 1 arc-second DEM,DEM-derived,True,2016-05-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05740,Arunachal Pradesh,28.165205,94.448886,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1166.0,35.6537,352.6551,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05741,Tripura,23.954441,91.618417,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,42.0,4.2166,151.3158,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05742,Arunachal Pradesh,27.143597,92.237563,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,2439.0,17.04,71.5462,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05743,Arunachal Pradesh,28.755783,94.245712,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2225.0,23.6051,157.6749,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05744,Meghalaya,25.87692,90.187038,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,74.0,11.7499,251.8832,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05745,Assam,25.979468,91.061421,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E091,49.0,3.7006,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2011-03-23,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05746,Tripura,23.014121,91.73747,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,39.0,12.0921,40.9965,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05747,Arunachal Pradesh,28.10493,94.33136,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,1266.0,26.6916,229.967,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05748,Arunachal Pradesh,29.025219,95.276992,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N29E095,3657.0,31.6147,356.5555,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05749,Nagaland,26.716982,94.84741,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,394.0,33.6992,186.2332,SRTM 1 arc-second DEM,DEM-derived,True,2022-09-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05750,Meghalaya,25.760383,90.679833,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,366.0,19.8296,139.6658,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05751,Meghalaya,25.457096,90.572102,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,426.0,20.8474,289.8578,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05752,Meghalaya,25.728237,90.073886,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,84.0,8.2223,96.4249,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05753,Sikkim,27.935772,88.470542,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5028.0,23.7067,123.5287,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-05754,Tripura,23.156641,91.687093,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,69.0,8.1566,217.8428,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
